architecture,seed,sample,concept,total_variation,erasure_tv
GraphSAGE,37,test_123,relational,0.9999125003814697,0.002724782098084688
GraphSAGE,37,test_124,relational,0.9999405741691589,0.0018509787041693926
GraphSAGE,37,test_125,relational,0.9999125003814697,0.0006890995427966118
GraphSAGE,37,test_126,relational,0.9996802806854248,0.019611598923802376
GraphSAGE,37,test_127,relational,0.9999125003814697,0.002724782098084688
GraphSAGE,37,test_0,irrelevant,0.0,0.0
GraphSAGE,37,test_1,irrelevant,0.0,0.0
GraphSAGE,37,test_2,irrelevant,0.0,0.0
GraphSAGE,37,test_3,irrelevant,0.0,0.0
GraphSAGE,37,test_4,irrelevant,0.0,0.0
GraphSAGE,37,test_5,irrelevant,0.0,0.0
GraphSAGE,37,test_6,irrelevant,0.0,0.0
GraphSAGE,37,test_7,irrelevant,0.0,0.0
GraphSAGE,37,test_8,irrelevant,0.0,0.0
GraphSAGE,37,test_9,irrelevant,0.0,0.0
GraphSAGE,37,test_10,irrelevant,0.0,0.0
GraphSAGE,37,test_11,irrelevant,0.0,0.0
GraphSAGE,37,test_12,irrelevant,0.0,0.0
GraphSAGE,37,test_13,irrelevant,0.0,0.0
GraphSAGE,37,test_14,irrelevant,0.0,0.0
GraphSAGE,37,test_15,irrelevant,0.0,0.0
GraphSAGE,37,test_16,irrelevant,0.0,0.0
GraphSAGE,37,test_17,irrelevant,0.0,0.0
GraphSAGE,37,test_18,irrelevant,0.0,0.0
GraphSAGE,37,test_19,irrelevant,0.0,0.0
GraphSAGE,37,test_20,irrelevant,0.0,0.0
GraphSAGE,37,test_21,irrelevant,0.0,0.0
GraphSAGE,37,test_22,irrelevant,0.0,0.0
GraphSAGE,37,test_23,irrelevant,0.0,0.0
GraphSAGE,37,test_24,irrelevant,0.0,0.0
GraphSAGE,37,test_25,irrelevant,0.0,0.0
GraphSAGE,37,test_26,irrelevant,0.0,0.0
GraphSAGE,37,test_27,irrelevant,0.0,0.0
GraphSAGE,37,test_28,irrelevant,0.0,0.0
GraphSAGE,37,test_29,irrelevant,0.0,0.0
GraphSAGE,37,test_30,irrelevant,0.0,0.0
GraphSAGE,37,test_31,irrelevant,0.0,0.0
GraphSAGE,37,test_32,irrelevant,0.0,0.0
GraphSAGE,37,test_33,irrelevant,0.0,0.0
GraphSAGE,37,test_34,irrelevant,0.0,0.0
GraphSAGE,37,test_35,irrelevant,0.0,0.0
GraphSAGE,37,test_36,irrelevant,0.0,0.0
GraphSAGE,37,test_37,irrelevant,0.0,0.0
GraphSAGE,37,test_38,irrelevant,0.0,0.0
GraphSAGE,37,test_39,irrelevant,0.0,0.0
GraphSAGE,37,test_40,irrelevant,0.0,0.0
GraphSAGE,37,test_41,irrelevant,0.0,0.0
GraphSAGE,37,test_42,irrelevant,0.0,0.0
GraphSAGE,37,test_43,irrelevant,0.0,0.0
GraphSAGE,37,test_44,irrelevant,0.0,0.0
GraphSAGE,37,test_45,irrelevant,0.0,0.0
GraphSAGE,37,test_46,irrelevant,0.0,0.0
GraphSAGE,37,test_47,irrelevant,0.0,0.0
GraphSAGE,37,test_48,irrelevant,0.0,0.0
GraphSAGE,37,test_49,irrelevant,0.0,0.0
GraphSAGE,37,test_50,irrelevant,0.0,0.0
GraphSAGE,37,test_51,irrelevant,0.0,0.0
GraphSAGE,37,test_52,irrelevant,0.0,0.0
GraphSAGE,37,test_53,irrelevant,0.0,0.0
GraphSAGE,37,test_54,irrelevant,0.0,0.0
GraphSAGE,37,test_55,irrelevant,0.0,0.0
GraphSAGE,37,test_56,irrelevant,0.0,0.0
GraphSAGE,37,test_57,irrelevant,0.0,0.0
GraphSAGE,37,test_58,irrelevant,0.0,0.0
GraphSAGE,37,test_59,irrelevant,0.0,0.0
GraphSAGE,37,test_60,irrelevant,0.0,0.0
GraphSAGE,37,test_61,irrelevant,0.0,0.0
GraphSAGE,37,test_62,irrelevant,0.0,0.0
GraphSAGE,37,test_63,irrelevant,0.0,0.0
GraphSAGE,37,test_64,irrelevant,0.0,0.0
GraphSAGE,37,test_65,irrelevant,0.0,0.0
GraphSAGE,37,test_66,irrelevant,0.0,0.0
GraphSAGE,37,test_67,irrelevant,0.0,0.0
GraphSAGE,37,test_68,irrelevant,0.0,0.0
GraphSAGE,37,test_69,irrelevant,0.0,0.0
GraphSAGE,37,test_70,irrelevant,0.0,0.0
GraphSAGE,37,test_71,irrelevant,0.0,0.0
GraphSAGE,37,test_72,irrelevant,0.0,0.0
GraphSAGE,37,test_73,irrelevant,0.0,0.0
GraphSAGE,37,test_74,irrelevant,0.0,0.0
GraphSAGE,37,test_75,irrelevant,0.0,0.0
GraphSAGE,37,test_76,irrelevant,0.0,0.0
GraphSAGE,37,test_77,irrelevant,0.0,0.0
GraphSAGE,37,test_78,irrelevant,0.0,0.0
GraphSAGE,37,test_79,irrelevant,0.0,0.0
GraphSAGE,37,test_80,irrelevant,0.0,0.0
GraphSAGE,37,test_81,irrelevant,0.0,0.0
GraphSAGE,37,test_82,irrelevant,0.0,0.0
GraphSAGE,37,test_83,irrelevant,0.0,0.0
GraphSAGE,37,test_84,irrelevant,0.0,0.0
GraphSAGE,37,test_85,irrelevant,0.0,0.0
GraphSAGE,37,test_86,irrelevant,0.0,0.0
GraphSAGE,37,test_87,irrelevant,0.0,0.0
GraphSAGE,37,test_88,irrelevant,0.0,0.0
GraphSAGE,37,test_89,irrelevant,0.0,0.0
GraphSAGE,37,test_90,irrelevant,0.0,0.0
GraphSAGE,37,test_91,irrelevant,0.0,0.0
GraphSAGE,37,test_92,irrelevant,0.0,0.0
GraphSAGE,37,test_93,irrelevant,0.0,0.0
GraphSAGE,37,test_94,irrelevant,0.0,0.0
GraphSAGE,37,test_95,irrelevant,0.0,0.0
GraphSAGE,37,test_96,irrelevant,0.0,0.0
GraphSAGE,37,test_97,irrelevant,0.0,0.0
GraphSAGE,37,test_98,irrelevant,0.0,0.0
GraphSAGE,37,test_99,irrelevant,0.0,0.0
GraphSAGE,37,test_100,irrelevant,0.0,0.0
GraphSAGE,37,test_101,irrelevant,0.0,0.0
GraphSAGE,37,test_102,irrelevant,0.0,0.0
GraphSAGE,37,test_103,irrelevant,0.0,0.0
GraphSAGE,37,test_104,irrelevant,0.0,0.0
GraphSAGE,37,test_105,irrelevant,0.0,0.0
GraphSAGE,37,test_106,irrelevant,0.0,0.0
GraphSAGE,37,test_107,irrelevant,0.0,0.0
GraphSAGE,37,test_108,irrelevant,0.0,0.0
GraphSAGE,37,test_109,irrelevant,0.0,0.0
GraphSAGE,37,test_110,irrelevant,0.0,0.0
GraphSAGE,37,test_111,irrelevant,0.0,0.0
GraphSAGE,37,test_112,irrelevant,0.0,0.0
GraphSAGE,37,test_113,irrelevant,0.0,0.0
GraphSAGE,37,test_114,irrelevant,0.0,0.0
GraphSAGE,37,test_115,irrelevant,0.0,0.0
GraphSAGE,37,test_116,irrelevant,0.0,0.0
GraphSAGE,37,test_117,irrelevant,0.0,0.0
GraphSAGE,37,test_118,irrelevant,0.0,0.0
GraphSAGE,37,test_119,irrelevant,0.0,0.0
GraphSAGE,37,test_120,irrelevant,0.0,0.0
GraphSAGE,37,test_121,irrelevant,0.0,0.0
GraphSAGE,37,test_122,irrelevant,0.0,0.0
GraphSAGE,37,test_123,irrelevant,0.0,0.0
GraphSAGE,37,test_124,irrelevant,0.0,0.0
GraphSAGE,37,test_125,irrelevant,0.0,0.0
GraphSAGE,37,test_126,irrelevant,0.0,0.0
GraphSAGE,37,test_127,irrelevant,0.0,0.0
GATv2,11,test_0,used,0.9999629855155945,2.5522378564346582e-05
GATv2,11,test_1,used,0.9995613694190979,0.00022508049733005464
GATv2,11,test_2,used,0.9995613694190979,0.00022508049733005464
GATv2,11,test_3,used,0.9999629855155945,1.3433274943963625e-05
GATv2,11,test_4,used,0.9999629855155945,1.3433274943963625e-05
GATv2,11,test_5,used,0.9999747276306152,1.939739377121441e-05
GATv2,11,test_6,used,0.9995613694190979,0.00014667744108010083
GATv2,11,test_7,used,0.9995861649513245,0.00011358313349774107
GATv2,11,test_8,used,0.9999629855155945,2.5522287614876404e-05
GATv2,11,test_9,used,0.9995613694190979,0.00014667709183413535
GATv2,11,test_10,used,0.9999747276306152,1.746812995406799e-05
GATv2,11,test_11,used,0.9995861649513245,0.00011358305346220732
GATv2,11,test_12,used,0.9995861649513245,0.00011358308256603777
GATv2,11,test_13,used,0.9995861649513245,0.00011358305346220732
GATv2,11,test_14,used,0.9995613694190979,0.0002250804827781394
GATv2,11,test_15,used,0.9995861649513245,0.00024569861125200987
GATv2,11,test_16,used,0.9995861649513245,0.00011358316987752914
GATv2,11,test_17,used,0.9995861649513245,0.00011358298797858879
GATv2,11,test_18,used,0.9995613694190979,0.0001466772664571181
GATv2,11,test_19,used,0.9999747276306152,1.7468126316089183e-05
GATv2,11,test_20,used,0.9995613694190979,0.00022508045367430896
GATv2,11,test_21,used,0.9999747276306152,1.7468126316089183e-05
GATv2,11,test_22,used,0.9999747276306152,1.7468126316089183e-05
GATv2,11,test_23,used,0.9999629855155945,1.3433274943963625e-05
GATv2,11,test_24,used,0.9999629855155945,2.552230580477044e-05
GATv2,11,test_25,used,0.9995613694190979,0.0001466772664571181
GATv2,11,test_26,used,0.9999747276306152,1.9397384676267393e-05
GATv2,11,test_27,used,0.9999629855155945,2.5522349460516125e-05
GATv2,11,test_28,used,0.9995861649513245,0.00024569861125200987
GATv2,11,test_29,used,0.9995613694190979,0.00022508023539558053
GATv2,11,test_30,used,0.9999747276306152,1.9397384676267393e-05
GATv2,11,test_31,used,0.9999747276306152,1.9397379219299182e-05
GATv2,11,test_32,used,0.9995861649513245,0.0002456987276673317
GATv2,11,test_33,used,0.9999747276306152,1.9397384676267393e-05
GATv2,11,test_34,used,0.9999629855155945,2.5522360374452546e-05
GATv2,11,test_35,used,0.9999747276306152,1.9397384676267393e-05
GATv2,11,test_36,used,0.9995613694190979,0.00022508038091473281
GATv2,11,test_37,used,0.9999629855155945,2.5522287614876404e-05
GATv2,11,test_38,used,0.9995613694190979,0.0002250804827781394
GATv2,11,test_39,used,0.9999629855155945,1.3433274943963625e-05
GATv2,11,test_40,used,0.9999747276306152,1.9397411961108446e-05
GATv2,11,test_41,used,0.9999747276306152,1.939740286616143e-05
GATv2,11,test_42,used,0.9999747276306152,1.7468126316089183e-05
GATv2,11,test_43,used,0.9999747276306152,1.7468126316089183e-05
GATv2,11,test_44,used,0.9995861649513245,0.00011358312622178346
GATv2,11,test_45,used,0.9999629855155945,2.5522289433865808e-05
GATv2,11,test_46,used,0.9999747276306152,1.9397384676267393e-05
GATv2,11,test_47,used,0.9995613694190979,0.00014667729556094855
GATv2,11,test_48,used,0.9995613694190979,0.00014667709183413535
GATv2,11,test_49,used,0.9999747276306152,1.939733192557469e-05
GATv2,11,test_50,used,0.9995613694190979,0.0001466772664571181
GATv2,11,test_51,used,0.9999629855155945,2.552230580477044e-05
GATv2,11,test_52,used,0.9999747276306152,1.7468126316089183e-05
GATv2,11,test_53,used,0.9999747276306152,1.7467995348852128e-05
GATv2,11,test_54,used,0.9999629855155945,2.5522267605992965e-05
GATv2,11,test_55,used,0.9995861649513245,0.0002456987276673317
GATv2,11,test_56,used,0.9999747276306152,1.7467993529862724e-05
GATv2,11,test_57,used,0.9999629855155945,1.3433171261567622e-05
GATv2,11,test_58,used,0.9999629855155945,1.3433069398161024e-05
GATv2,11,test_59,used,0.9999747276306152,1.7467993529862724e-05
GATv2,11,test_60,used,0.9995861649513245,0.00024569861125200987
GATv2,11,test_61,used,0.9995613694190979,0.0002250804827781394
GATv2,11,test_62,used,0.9995613694190979,0.0001466772664571181
GATv2,11,test_63,used,0.9995861649513245,0.000113583097117953
GATv2,11,test_64,used,0.9999629855155945,1.3433171261567622e-05
GATv2,11,test_65,used,0.9999629855155945,2.5522378564346582e-05
GATv2,11,test_66,used,0.9999629855155945,1.3433171261567622e-05
GATv2,11,test_67,used,0.9999629855155945,2.552230580477044e-05
GATv2,11,test_68,used,0.9995613694190979,0.00014667729556094855
GATv2,11,test_69,used,0.9995861649513245,0.00024569861125200987
GATv2,11,test_70,used,0.9995861649513245,0.00011358308256603777
GATv2,11,test_71,used,0.9995861649513245,0.0002456987276673317
GATv2,11,test_72,used,0.9995861649513245,0.00011358308256603777
GATv2,11,test_73,used,0.9995613694190979,0.0001466772664571181
GATv2,11,test_74,used,0.9995613694190979,0.0002250804827781394
GATv2,11,test_75,used,0.9999629855155945,1.3433171261567622e-05
GATv2,11,test_76,used,0.9999629855155945,1.3433274943963625e-05
GATv2,11,test_77,used,0.9995613694190979,0.00022508035181090236
GATv2,11,test_78,used,0.9995861649513245,0.0002456987276673317
GATv2,11,test_79,used,0.9995861649513245,0.00024569861125200987
GATv2,11,test_80,used,0.9995613694190979,0.0002250801189802587
GATv2,11,test_81,used,0.9999747276306152,1.7468126316089183e-05
GATv2,11,test_82,used,0.9995861649513245,0.00024569861125200987
GATv2,11,test_83,used,0.9999747276306152,1.7467993529862724e-05
GATv2,11,test_84,used,0.9999747276306152,1.9397379219299182e-05
GATv2,11,test_85,used,0.9995613694190979,0.000146677324664779
GATv2,11,test_86,used,0.9995613694190979,0.0001466772664571181
GATv2,11,test_87,used,0.9999747276306152,1.9397384676267393e-05
GATv2,11,test_88,used,0.9995613694190979,0.00022508045367430896
GATv2,11,test_89,used,0.9999629855155945,2.5522349460516125e-05
GATv2,11,test_90,used,0.9999629855155945,1.3433274943963625e-05
GATv2,11,test_91,used,0.9999629855155945,2.5522378564346582e-05
GATv2,11,test_92,used,0.9995861649513245,0.00011358313349774107
GATv2,11,test_93,used,0.9995613694190979,0.00022508035181090236
GATv2,11,test_94,used,0.9999629855155945,1.3433273124974221e-05
GATv2,11,test_95,used,0.9995613694190979,0.00014667723735328764
GATv2,11,test_96,used,0.9995861649513245,0.00011358308256603777
GATv2,11,test_97,used,0.9999747276306152,1.9397384676267393e-05
GATv2,11,test_98,used,0.9999747276306152,1.7467993529862724e-05
GATv2,11,test_99,used,0.9999747276306152,1.9397379219299182e-05
GATv2,11,test_100,used,0.9995861649513245,0.0002456987276673317
GATv2,11,test_101,used,0.9999629855155945,2.5522349460516125e-05
GATv2,11,test_102,used,0.9999629855155945,2.552221849327907e-05
GATv2,11,test_103,used,0.9999629855155945,1.3433274943963625e-05
GATv2,11,test_104,used,0.9995861649513245,0.0002456987276673317
GATv2,11,test_105,used,0.9999747276306152,1.7468126316089183e-05
GATv2,11,test_106,used,0.9995613694190979,0.0001466772664571181
GATv2,11,test_107,used,0.9999629855155945,1.3433273124974221e-05
GATv2,11,test_108,used,0.9999747276306152,1.9397379219299182e-05
GATv2,11,test_109,used,0.9999629855155945,1.3433273124974221e-05
GATv2,11,test_110,used,0.9995613694190979,0.00014667744108010083
GATv2,11,test_111,used,0.9995861649513245,0.00011358303891029209
GATv2,11,test_112,used,0.9999629855155945,2.5522267605992965e-05
GATv2,11,test_113,used,0.9995861649513245,0.00011358308256603777
GATv2,11,test_114,used,0.9995861649513245,0.00024569861125200987
GATv2,11,test_115,used,0.9995613694190979,0.000225080264499411
GATv2,11,test_116,used,0.9995613694190979,0.0002250804827781394
GATv2,11,test_117,used,0.9995861649513245,0.00011358308256603777
GATv2,11,test_118,used,0.9995613694190979,0.00014667729556094855
GATv2,11,test_119,used,0.9995861649513245,0.00024569861125200987
GATv2,11,test_120,used,0.9999629855155945,1.3433274943963625e-05
GATv2,11,test_121,used,0.9999747276306152,1.7467995348852128e-05
GATv2,11,test_122,used,0.9995861649513245,0.00011358313349774107
GATv2,11,test_123,used,0.9995861649513245,0.00024569861125200987
GATv2,11,test_124,used,0.9995613694190979,0.00022508035181090236
GATv2,11,test_125,used,0.9999747276306152,1.7467993529862724e-05
GATv2,11,test_126,used,0.9999747276306152,1.9397379219299182e-05
GATv2,11,test_127,used,0.9995861649513245,0.00024569861125200987
GATv2,11,test_0,unused,3.297588773421012e-05,1.4995624724178924e-06
GATv2,11,test_1,unused,6.859219138277695e-05,1.2017995913993218e-06
GATv2,11,test_2,unused,6.859255518065766e-05,1.2016686241622665e-06
GATv2,11,test_3,unused,6.460222357418388e-05,2.3290014894428168e-07
GATv2,11,test_4,unused,6.460222357418388e-05,2.3290014894428168e-07
GATv2,11,test_5,unused,3.297589864814654e-05,1.7291329186264193e-06
GATv2,11,test_6,unused,5.4909625760046765e-05,4.236134373059031e-06
GATv2,11,test_7,unused,5.4909651225898415e-05,2.9820325835316908e-06
GATv2,11,test_8,unused,3.2975840440485626e-05,1.4994730008766055e-06
GATv2,11,test_9,unused,5.4909574828343466e-05,4.23615983891068e-06
GATv2,11,test_10,unused,6.460222357418388e-05,1.549023807001504e-07
GATv2,11,test_11,unused,5.490971670951694e-05,2.9820726012985688e-06
GATv2,11,test_12,unused,5.4909574828343466e-05,2.9819852898071986e-06
GATv2,11,test_13,unused,5.490971670951694e-05,2.9819852898071986e-06
GATv2,11,test_14,unused,6.859255518065766e-05,1.2017997050861595e-06
GATv2,11,test_15,unused,6.859255518065766e-05,8.2092464026573e-07
GATv2,11,test_16,unused,5.490959665621631e-05,2.981999841722427e-06
GATv2,11,test_17,unused,5.490965486387722e-05,2.98208351523499e-06
GATv2,11,test_18,unused,5.4909662139834836e-05,4.23615983891068e-06
GATv2,11,test_19,unused,6.460212171077728e-05,1.5490226701331267e-07
GATv2,11,test_20,unused,6.8592322350014e-05,1.2017995913993218e-06
GATv2,11,test_21,unused,6.460222357418388e-05,1.5490226701331267e-07
GATv2,11,test_22,unused,6.460222357418388e-05,1.5490226701331267e-07
GATv2,11,test_23,unused,6.460222357418388e-05,2.3290014894428168e-07
GATv2,11,test_24,unused,3.297581497463398e-05,1.4995515584814711e-06
GATv2,11,test_25,unused,5.4909625760046765e-05,4.23615983891068e-06
GATv2,11,test_26,unused,3.297579678473994e-05,1.7291429230681388e-06
GATv2,11,test_27,unused,3.297588773421012e-05,1.4995624724178924e-06
GATv2,11,test_28,unused,6.8592322350014e-05,8.209246971091488e-07
GATv2,11,test_29,unused,6.859229324618354e-05,1.2016686241622665e-06
GATv2,11,test_30,unused,3.297588773421012e-05,1.7291429230681388e-06
GATv2,11,test_31,unused,3.29758258885704e-05,1.7291329186264193e-06
GATv2,11,test_32,unused,6.859240966150537e-05,8.211866315832594e-07
GATv2,11,test_33,unused,3.297588773421012e-05,1.7291429230681388e-06
GATv2,11,test_34,unused,3.297590228612535e-05,1.4995461015132605e-06
GATv2,11,test_35,unused,3.297588773421012e-05,1.7291429230681388e-06
GATv2,11,test_36,unused,6.859240966150537e-05,1.2016686241622665e-06
GATv2,11,test_37,unused,3.2975840440485626e-05,1.4994730008766055e-06
GATv2,11,test_38,unused,6.859240966150537e-05,1.2017995913993218e-06
GATv2,11,test_39,unused,6.460222357418388e-05,2.3290014894428168e-07
GATv2,11,test_40,unused,3.29758258885704e-05,1.7291329186264193e-06
GATv2,11,test_41,unused,3.2975829526549205e-05,1.7291329186264193e-06
GATv2,11,test_42,unused,6.460222357418388e-05,1.5490226701331267e-07
GATv2,11,test_43,unused,6.460222357418388e-05,1.5490226701331267e-07
GATv2,11,test_44,unused,5.4909574828343466e-05,2.982036221510498e-06
GATv2,11,test_45,unused,3.2975840440485626e-05,1.4994730008766055e-06
GATv2,11,test_46,unused,3.297581497463398e-05,1.7291429230681388e-06
GATv2,11,test_47,unused,5.4909600294195116e-05,4.236263521306682e-06
GATv2,11,test_48,unused,5.490961120813154e-05,4.23615983891068e-06
GATv2,11,test_49,unused,3.2975978683680296e-05,1.7291954463871662e-06
GATv2,11,test_50,unused,5.490961120813154e-05,4.236239874444436e-06
GATv2,11,test_51,unused,3.297581497463398e-05,1.4995515584814711e-06
GATv2,11,test_52,unused,6.460212171077728e-05,1.5490226701331267e-07
GATv2,11,test_53,unused,6.460212171077728e-05,1.549023807001504e-07
GATv2,11,test_54,unused,3.297581497463398e-05,1.4995694073149934e-06
GATv2,11,test_55,unused,6.859240966150537e-05,8.211866315832594e-07
GATv2,11,test_56,unused,6.460212171077728e-05,1.5490226701331267e-07
GATv2,11,test_57,unused,6.460212171077728e-05,2.327992092432396e-07
GATv2,11,test_58,unused,6.460212171077728e-05,2.3279922345409432e-07
GATv2,11,test_59,unused,6.460222357418388e-05,1.5490226701331267e-07
GATv2,11,test_60,unused,6.85924242134206e-05,8.2092464026573e-07
GATv2,11,test_61,unused,6.859255518065766e-05,1.2016977279927232e-06
GATv2,11,test_62,unused,5.490961120813154e-05,4.236265340296086e-06
GATv2,11,test_63,unused,5.490969124366529e-05,2.9820726012985688e-06
GATv2,11,test_64,unused,6.460212171077728e-05,2.3279875449588872e-07
GATv2,11,test_65,unused,3.2975978683680296e-05,1.4995621313573793e-06
GATv2,11,test_66,unused,6.460212171077728e-05,2.3290061790248728e-07
GATv2,11,test_67,unused,3.29758258885704e-05,1.4995515584814711e-06
GATv2,11,test_68,unused,5.4909600294195116e-05,4.236183485772926e-06
GATv2,11,test_69,unused,6.85924242134206e-05,8.209246971091488e-07
GATv2,11,test_70,unused,5.4909574828343466e-05,2.98208351523499e-06
GATv2,11,test_71,unused,6.859240966150537e-05,8.211865747398406e-07
GATv2,11,test_72,unused,5.4909574828343466e-05,2.98208351523499e-06
GATv2,11,test_73,unused,5.490961120813154e-05,4.23615983891068e-06
GATv2,11,test_74,unused,6.859229324618354e-05,1.2016977279927232e-06
GATv2,11,test_75,unused,6.460212171077728e-05,2.3279875449588872e-07
GATv2,11,test_76,unused,6.460222357418388e-05,2.3290060369163257e-07
GATv2,11,test_77,unused,6.859230779809877e-05,1.2017997050861595e-06
GATv2,11,test_78,unused,6.859240966150537e-05,8.211865747398406e-07
GATv2,11,test_79,unused,6.8592322350014e-05,8.210411124309758e-07
GATv2,11,test_80,unused,6.859227869426832e-05,1.2016977279927232e-06
GATv2,11,test_81,unused,6.460212171077728e-05,1.5490226701331267e-07
GATv2,11,test_82,unused,6.8592322350014e-05,8.210411124309758e-07
GATv2,11,test_83,unused,6.460212171077728e-05,1.5490226701331267e-07
GATv2,11,test_84,unused,3.297589864814654e-05,1.7291329186264193e-06
GATv2,11,test_85,unused,5.490965486387722e-05,4.236079803376924e-06
GATv2,11,test_86,unused,5.4909574828343466e-05,4.236214408592787e-06
GATv2,11,test_87,unused,3.297572766314261e-05,1.7291429230681388e-06
GATv2,11,test_88,unused,6.8592322350014e-05,1.2019306723232148e-06
GATv2,11,test_89,unused,3.2975978683680296e-05,1.4995621313573793e-06
GATv2,11,test_90,unused,6.460222357418388e-05,2.3290014894428168e-07
GATv2,11,test_91,unused,3.297589864814654e-05,1.4995621313573793e-06
GATv2,11,test_92,unused,5.4909625760046765e-05,2.9820325835316908e-06
GATv2,11,test_93,unused,6.859245331725106e-05,1.2016686241622665e-06
GATv2,11,test_94,unused,6.460222357418388e-05,2.3300201235088025e-07
GATv2,11,test_95,unused,5.4909574828343466e-05,4.236134373059031e-06
GATv2,11,test_96,unused,5.4909574828343466e-05,2.98208351523499e-06
GATv2,11,test_97,unused,3.297579678473994e-05,1.7291429230681388e-06
GATv2,11,test_98,unused,6.460212171077728e-05,1.5490226701331267e-07
GATv2,11,test_99,unused,3.297589864814654e-05,1.7291329186264193e-06
GATv2,11,test_100,unused,6.859240966150537e-05,8.211866315832594e-07
GATv2,11,test_101,unused,3.2975978683680296e-05,1.4995624724178924e-06
GATv2,11,test_102,unused,3.297572766314261e-05,1.4995370065662428e-06
GATv2,11,test_103,unused,6.460222357418388e-05,2.3290014894428168e-07
GATv2,11,test_104,unused,6.859240966150537e-05,8.211866315832594e-07
GATv2,11,test_105,unused,6.460222357418388e-05,1.5490226701331267e-07
GATv2,11,test_106,unused,5.4909625760046765e-05,4.236134373059031e-06
GATv2,11,test_107,unused,6.460222357418388e-05,2.3300246709823114e-07
GATv2,11,test_108,unused,3.29758258885704e-05,1.7291329186264193e-06
GATv2,11,test_109,unused,6.460222357418388e-05,2.3290014894428168e-07
GATv2,11,test_110,unused,5.4909574828343466e-05,4.23615983891068e-06
GATv2,11,test_111,unused,5.490959665621631e-05,2.9819852898071986e-06
GATv2,11,test_112,unused,3.2975905924104154e-05,1.4994893717812374e-06
GATv2,11,test_113,unused,5.4909527534618974e-05,2.982036221510498e-06
GATv2,11,test_114,unused,6.859206041553989e-05,8.211866315832594e-07
GATv2,11,test_115,unused,6.859227869426832e-05,1.2017997050861595e-06
GATv2,11,test_116,unused,6.859255518065766e-05,1.2017995913993218e-06
GATv2,11,test_117,unused,5.4909574828343466e-05,2.982036221510498e-06
GATv2,11,test_118,unused,5.490961120813154e-05,4.23615983891068e-06
GATv2,11,test_119,unused,6.8592322350014e-05,8.210411124309758e-07
GATv2,11,test_120,unused,6.460222357418388e-05,2.3290014894428168e-07
GATv2,11,test_121,unused,6.460222357418388e-05,1.549023807001504e-07
GATv2,11,test_122,unused,5.490970579558052e-05,2.9820325835316908e-06
GATv2,11,test_123,unused,6.859240966150537e-05,8.211865747398406e-07
GATv2,11,test_124,unused,6.85924242134206e-05,1.2017997050861595e-06
GATv2,11,test_125,unused,6.460212171077728e-05,1.5490226701331267e-07
GATv2,11,test_126,unused,3.29758258885704e-05,1.7291329186264193e-06
GATv2,11,test_127,unused,6.8592322350014e-05,8.2092464026573e-07
GATv2,11,test_0,relational,0.9997809529304504,0.00026434517349116504
GATv2,11,test_1,relational,0.9995862245559692,0.00043435790576040745
GATv2,11,test_2,relational,0.9995862245559692,0.0004343579930718988
GATv2,11,test_3,relational,0.9995862245559692,0.00034346047323197126
GATv2,11,test_4,relational,0.9995862245559692,0.0003434607351664454
GATv2,11,test_5,relational,0.9997791647911072,0.00021026810281910002
GATv2,11,test_6,relational,0.9997809529304504,8.351580618182197e-05
GATv2,11,test_7,relational,0.9997791647911072,0.00012168395187472925
GATv2,11,test_8,relational,0.9997809529304504,0.0002643453481141478
GATv2,11,test_9,relational,0.9997809529304504,8.351580618182197e-05
GATv2,11,test_10,relational,0.9994854927062988,0.0004442448553163558
GATv2,11,test_11,relational,0.9997791647911072,0.00012168399553047493
GATv2,11,test_12,relational,0.9997791647911072,0.00012168397370260209
GATv2,11,test_13,relational,0.9997791647911072,0.000121684031910263
GATv2,11,test_14,relational,0.9995862245559692,0.0004343577311374247
GATv2,11,test_15,relational,0.9994854927062988,0.0004935326869599521
GATv2,11,test_16,relational,0.9997791647911072,0.00012168399553047493
GATv2,11,test_17,relational,0.9997791647911072,0.00012168406101409346
GATv2,11,test_18,relational,0.9997809529304504,8.35157698020339e-05
GATv2,11,test_19,relational,0.9994854927062988,0.0004442448553163558
GATv2,11,test_20,relational,0.9995862245559692,0.0004343576147221029
GATv2,11,test_21,relational,0.9994854927062988,0.0004442448553163558
GATv2,11,test_22,relational,0.9994854927062988,0.0004442448553163558
GATv2,11,test_23,relational,0.9995862245559692,0.00034346047323197126
GATv2,11,test_24,relational,0.9997809529304504,0.00026434523169882596
GATv2,11,test_25,relational,0.9997809529304504,8.35158716654405e-05
GATv2,11,test_26,relational,0.9997791647911072,0.0002102679427480325
GATv2,11,test_27,relational,0.9997809529304504,0.00026434517349116504
GATv2,11,test_28,relational,0.9994854927062988,0.0004935322212986648
GATv2,11,test_29,relational,0.9995862245559692,0.00043435796396806836
GATv2,11,test_30,relational,0.9997791647911072,0.00021026803005952388
GATv2,11,test_31,relational,0.9997791647911072,0.0002102680446114391
GATv2,11,test_32,relational,0.9994854927062988,0.0004935328615829349
GATv2,11,test_33,relational,0.9997791647911072,0.0002102679427480325
GATv2,11,test_34,relational,0.9997809529304504,0.00026434517349116504
GATv2,11,test_35,relational,0.9997791647911072,0.0002102679427480325
GATv2,11,test_36,relational,0.9995862245559692,0.00043435796396806836
GATv2,11,test_37,relational,0.9997809529304504,0.0002643453481141478
